"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
"de:11000:900039102::5","de:11000:900039102::6",1,,"17484_700","17485_700",,
"de:11000:900039102::5","de:11000:900039102::2",2,120,,,,
"de:11000:900039102::5","de:11000:900039102::7",2,360,"17484_700","17429_1000",,
"de:11000:900039102::6","de:11000:900039102::3",2,120,,,,
"de:11000:900039102::6","de:11000:900039102::1",2,180,,,,
"de:11000:900039102::6","de:11000:900039102::1",1,,"17484_700","17485_700",,
"de:11000:900039102::6","de:11000:900039102::4",2,180,,,,
"de:11000:900039102::6","de:11000:900039102::4",1,,"17357_700","17311_700",,
"de:11000:900039102::6","de:11000:900039102::4",1,,"17357_700","17357_700",,
"de:11000:900039102::6","de:11000:900039102::4",1,,"17484_700","17485_700",,
"de:11000:900039102::6","de:11000:900039102::5",2,120,,,,
"de:11000:900039102::6","de:11000:900039102::5",1,,"17485_700","17484_700",,
"de:11000:900039102::6","de:11000:900039102::6",2,120,,,,
"de:11000:900039102::6","de:11000:900039102::6",1,,"17484_700","17485_700",,
"de:11000:900039102::6","de:11000:900039102::6",1,,"17485_700","17484_700",,
"de:11000:900039102::6","de:11000:900039102::2",2,120,,,,
"de:11000:900039102::6","de:11000:900039102::2",1,,"17357_700","17311_700",,
"de:11000:900039102::6","de:11000:900039102::7",2,360,"17357_700","17429_1000",,
"de:11000:900039102::6","de:11000:900039102::7",2,360,"17484_700","17429_1000",,
"de:11000:900039102::6","de:11000:900039102::7",2,360,"17485_700","17429_1000",,
"de:11000:900039102::2","de:11000:900039102::3",2,120,,,,
"de:11000:900039102::2","de:11000:900039102::3",2,60,"17311_700","17312_700",,
"de:11000:900039102::2","de:11000:900039102::1",2,180,,,,
"de:11000:900039102::2","de:11000:900039102::1",1,,"17311_700","17312_700",,
"de:11000:900039102::2","de:11000:900039102::4",2,180,,,,
"de:11000:900039102::2","de:11000:900039102::4",1,,"17311_700","17311_700",,
"de:11000:900039102::2","de:11000:900039102::4",1,,"17311_700","17312_700",,
"de:11000:900039102::2","de:11000:900039102::4",1,,"17311_700","17357_700",,
"de:11000:900039102::2","de:11000:900039102::4",1,,"17533_700","17357_700",,
"de:11000:900039102::2","de:11000:900039102::5",2,120,,,,
"de:11000:900039102::2","de:11000:900039102::6",2,120,,,,
"de:11000:900039102::2","de:11000:900039102::6",1,,"17311_700","17357_700",,
"de:11000:900039102::2","de:11000:900039102::6",1,,"17533_700","17357_700",,
"de:11000:900039102::2","de:11000:900039102::2",2,120,,,,
"de:11000:900039102::2","de:11000:900039102::7",2,360,"17311_700","17429_1000",,
"de:11000:900039102::2","de:11000:900039102::7",2,360,"17533_700","17429_1000",,
"de:11000:900039102::7","de:11000:900039102::3",2,360,"17429_1000","17312_700",,
"de:11000:900039102::7","de:11000:900039102::1",2,180,,,,
"de:11000:900039102::7","de:11000:900039102::1",2,480,"17429_1000","17311_700",,
"de:11000:900039102::7","de:11000:900039102::1",2,360,"17429_1000","17312_700",,
"de:11000:900039102::7","de:11000:900039102::1",2,480,"17429_1000","17484_700",,
"de:11000:900039102::7","de:11000:900039102::1",2,360,"17429_1000","17485_700",,
"de:11000:900039102::7","de:11000:900039102::1",2,480,"17429_1000","17533_700",,
"de:11000:900039102::7","de:11000:900039102::4",2,180,,,,
"de:11000:900039102::7","de:11000:900039102::4",2,360,"17429_1000","17311_700",,
"de:11000:900039102::7","de:11000:900039102::4",2,360,"17429_1000","17312_700",,
"de:11000:900039102::7","de:11000:900039102::4",2,360,"17429_1000","17357_700",,
"de:11000:900039102::7","de:11000:900039102::4",2,360,"17429_1000","17485_700",,
"de:11000:900039102::7","de:11000:900039102::4",2,360,"17429_1000","17533_700",,
"de:11000:900039102::7","de:11000:900039102::5",2,360,"17429_1000","17484_700",,
"de:11000:900039102::7","de:11000:900039102::6",2,360,"17429_1000","17357_700",,
"de:11000:900039102::7","de:11000:900039102::6",2,360,"17429_1000","17484_700",,
"de:11000:900039102::7","de:11000:900039102::6",2,360,"17429_1000","17485_700",,
"de:11000:900039102::7","de:11000:900039102::2",2,360,"17429_1000","17311_700",,
"de:11000:900039102::7","de:11000:900039102::2",2,360,"17429_1000","17533_700",,
"de:11000:900039102::7","de:11000:900039102::7",2,60,,,,
"de:11000:900131528::1","de:11000:900131528::2",2,180,,,,
"de:11000:900131528::1","de:11000:900131528::4",2,180,,,,
"de:11000:900131528::1","de:11000:900131528::1",2,120,,,,
"de:11000:900131528::1","de:11000:900131528::3",2,120,,,,
"de:11000:900131528::1","de:11000:900131528::3",1,,"17366_700","17293_700",,
"de:11000:900131005::1","de:11000:900131005::1",2,180,,,,
"de:11000:900131005::1","de:11000:900131005::3",2,180,,,,
"de:11000:900131005::1","de:11000:900131005::4",2,180,,,,
"de:11000:900131005::1","de:11000:900131005::2",2,180,,,,
"de:11000:900131005::3","de:11000:900131005::1",2,180,,,,
"de:11000:900131005::3","de:11000:900131005::3",2,120,,,,
"de:11000:900131005::3","de:11000:900131005::4",2,120,,,,
"de:11000:900131005::3","de:11000:900131005::2",2,120,,,,
"de:11000:900131005::4","de:11000:900131005::1",2,180,,,,
"de:11000:900131005::4","de:11000:900131005::3",2,120,,,,
"de:11000:900131005::4","de:11000:900131005::2",2,120,,,,
"de:11000:900131005::2","de:11000:900131005::1",2,180,,,,
"de:11000:900131005::2","de:11000:900131005::3",2,120,,,,
"de:11000:900131005::2","de:11000:900131005::4",2,120,,,,
"de:11000:900032102::1","de:11000:900032102::1",2,180,,,,
"de:11000:900032102::1","de:11000:900032102::2",2,180,,,,
"de:11000:900032102::1","de:11000:900032102::3",2,180,,,,
"de:11000:900032102::1","de:11000:900032102::4",2,180,,,,
"de:11000:900032102::2","de:11000:900032102::1",2,180,,,,
"de:11000:900032102::2","de:11000:900032102::2",2,180,,,,
"de:11000:900032102::2","de:11000:900032102::3",2,180,,,,
"de:11000:900032102::2","de:11000:900032102::4",2,180,,,,
"de:11000:900032102::3","de:11000:900032102::1",2,180,,,,
"de:11000:900032102::3","de:11000:900032102::1",2,180,"17458_700","17312_700",,
"de:11000:900032102::3","de:11000:900032102::1",2,180,"17534_700","17312_700",,
"de:11000:900032102::3","de:11000:900032102::2",2,180,,,,
"de:11000:900032102::3","de:11000:900032102::3",2,120,,,,
"de:11000:900032102::3","de:11000:900032102::4",2,120,,,,
"de:11000:900032102::4","de:11000:900032102::1",2,180,,,,
"de:11000:900032102::4","de:11000:900032102::2",2,180,,,,
"de:11000:900032102::4","de:11000:900032102::3",2,120,,,,
"de:11000:900032102::4","de:11000:900032102::4",2,120,,,,
"de:11000:900140002::3","de:11000:900140002::3",2,120,,,,
"de:11000:900140002::3","de:11000:900140002::4",2,120,,,,
"de:11000:900140002::3","de:11000:900140002::1",2,180,,,,
"de:11000:900140002::3","de:11000:900140002::2",2,180,,,,
"de:11000:900140002::4","de:11000:900140002::3",2,120,,,,
"de:11000:900140002::4","de:11000:900140002::4",2,120,,,,
"de:11000:900140002::4","de:11000:900140002::1",2,180,,,,
"de:11000:900140002::4","de:11000:900140002::2",2,180,,,,
"de:11000:900140002::1","de:11000:900140002::3",2,180,,,,
"de:11000:900140002::1","de:11000:900140002::4",2,180,,,,
"de:11000:900140002::1","de:11000:900140002::1",2,120,,,,
"de:11000:900140002::1","de:11000:900140002::2",2,120,,,,
"de:11000:900140002::2","de:11000:900140002::3",2,180,,,,
"de:11000:900140002::2","de:11000:900140002::4",2,180,,,,
"de:11000:900140002::2","de:11000:900140002::1",2,120,,,,
"de:11000:900140002::2","de:11000:900140002::2",2,120,,,,
"de:11000:900180514::7","de:11000:900180514::2",2,180,,,,
"de:11000:900180514::7","de:11000:900180514::1",2,180,,,,
"de:11000:900180514::7","de:11000:900180514::1",2,60,"17419_900","17419_900",,
"de:11000:900180514::2","de:11000:900180514::7",2,180,,,,
"de:11000:900180514::2","de:11000:900180514::2",2,180,,,,
"de:11000:900180514::2","de:11000:900180514::1",2,180,,,,
"de:11000:900180514::1","de:11000:900180514::7",2,180,,,,
"de:11000:900180514::1","de:11000:900180514::7",2,60,"17419_900","17419_900",,
"de:11000:900180514::1","de:11000:900180514::2",2,180,,,,
"de:11000:900180514::1","de:11000:900180514::1",2,180,,,,
"de:12065:900200013::2","de:12065:900200013::2",2,180,,,,
"de:12065:900200013::2","de:12065:900200013::1",2,180,,,,
"de:12065:900200013::2","de:12065:900200013::3",2,180,,,,
"de:12065:900200013::1","de:12065:900200013::2",2,180,,,,
"de:12065:900200013::1","de:12065:900200013::1",2,180,,,,
"de:12065:900200013::1","de:12065:900200013::3",2,180,,,,
"de:11000:900032402::2","de:11000:900032402::1",2,120,,,,
"de:11000:900032402::2","de:11000:900032402::3",2,154,"22754_700","17458_700",,
"de:11000:900032402::2","de:11000:900032402::3",2,154,"22754_700","17533_700",,
"de:11000:900032402::2","de:11000:900032402::3",2,154,"22754_700","17534_700",,
"de:11000:900032402::1","de:11000:900032402::2",2,120,,,,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"17458_700","17533_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"17458_700","17534_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"17458_700","22754_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"17533_700","17458_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"17533_700","17534_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"17533_700","22754_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"17534_700","17458_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"17534_700","17533_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"17534_700","22754_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"22754_700","17458_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"22754_700","17533_700",,
"de:11000:900032402::1","de:11000:900032402::1",2,60,"22754_700","17534_700",,
"de:11000:900032402::1","de:11000:900032402::3",2,120,,,,
"de:11000:900032402::3","de:11000:900032402::2",2,154,"17458_700","22754_700",,
"de:11000:900032402::3","de:11000:900032402::2",2,154,"17533_700","22754_700",,
"de:11000:900032402::3","de:11000:900032402::2",2,154,"17534_700","22754_700",,
"de:11000:900032402::3","de:11000:900032402::1",2,120,,,,
"de:11000:900032402::3","de:11000:900032402::1",2,120,"17533_700","22754_700",,
"de:11000:900032402::3","de:11000:900032402::3",2,60,"17458_700","17533_700",,
"de:11000:900032402::3","de:11000:900032402::3",2,60,"17458_700","17534_700",,
"de:11000:900032402::3","de:11000:900032402::3",2,60,"17533_700","17458_700",,
"de:11000:900032402::3","de:11000:900032402::3",2,60,"17533_700","17534_700",,
"de:11000:900032402::3","de:11000:900032402::3",2,60,"17534_700","17458_700",,
"de:11000:900032402::3","de:11000:900032402::3",2,60,"17534_700","17533_700",,
"de:11000:900182003::3","de:11000:900182003::3",2,180,,,,
"de:11000:900182003::3","de:11000:900182003::4",2,180,,,,
"de:11000:900182003::4","de:11000:900182003::3",2,180,,,,
"de:11000:900182004::9","de:11000:900182004::9",2,120,,,,
"de:11000:900182004::9","de:11000:900182004::9",1,,"17417_900","17418_900",,
"de:11000:900182004::9","de:11000:900182004::9",1,,"17418_900","17417_900",,
"de:11000:900182004::9","de:11000:900182004::10",2,120,,,,
"de:11000:900182004::9","de:11000:900182004::2",2,180,,,,
"de:11000:900182004::9","de:11000:900182004::1",2,180,,,,
"de:11000:900182004::10","de:11000:900182004::9",2,120,,,,
"de:11000:900182004::10","de:11000:900182004::10",2,120,,,,
"de:11000:900182004::10","de:11000:900182004::10",1,,"17417_900","17418_900",,
"de:11000:900182004::10","de:11000:900182004::10",1,,"17418_900","17417_900",,
"de:11000:900182004::10","de:11000:900182004::2",2,180,,,,
"de:11000:900182004::10","de:11000:900182004::1",2,180,,,,
"de:11000:900182004::2","de:11000:900182004::9",2,180,,,,
"de:11000:900182004::2","de:11000:900182004::10",2,180,,,,
"de:11000:900182004::2","de:11000:900182004::1",2,120,,,,
"de:11000:900182004::1","de:11000:900182004::9",2,180,,,,
"de:11000:900182004::1","de:11000:900182004::10",2,180,,,,
"de:11000:900182004::1","de:11000:900182004::2",2,120,,,,
"de:11000:900183003::1","de:11000:900183003::1",2,120,,,,
"de:11000:900183003::1","de:11000:900183003::3",2,180,,,,
"de:11000:900183003::1","de:11000:900183003::3",2,60,"17418_900","17326_700",,
"de:11000:900183003::1","de:11000:900183003::2",2,180,,,,
"de:11000:900183003::1","de:11000:900183003::2",2,60,"17418_900","17326_700",,
"de:11000:900183003::1","de:11000:900183003::8",2,180,,,,
"de:11000:900183003::1","de:11000:900183003::5",2,180,,,,
"de:11000:900183003::3","de:11000:900183003::1",2,180,,,,
"de:11000:900183003::3","de:11000:900183003::1",2,60,"17326_700","17418_900",,
"de:11000:900183003::3","de:11000:900183003::2",2,60,"17326_700","17326_700",,
"de:11000:900183003::3","de:11000:900183003::8",2,180,,,,
"de:11000:900183003::3","de:11000:900183003::5",2,120,,,,
"de:11000:900183003::3","de:11000:900183003::5",1,,"17326_700","17495_700",,
"de:11000:900183003::2","de:11000:900183003::1",2,180,,,,
"de:11000:900183003::2","de:11000:900183003::1",2,60,"17326_700","17418_900",,
"de:11000:900183003::2","de:11000:900183003::3",2,60,"17326_700","17326_700",,
"de:11000:900183003::2","de:11000:900183003::8",2,180,,,,
"de:11000:900183003::2","de:11000:900183003::8",1,,"17326_700","17495_700",,
"de:11000:900183003::2","de:11000:900183003::5",2,120,,,,
"de:11000:900183003::2","de:11000:900183003::5",1,,"17326_700","17495_700",,
"de:11000:900183003::8","de:11000:900183003::1",2,180,,,,
"de:11000:900183003::8","de:11000:900183003::3",2,180,,,,
"de:11000:900183003::8","de:11000:900183003::2",2,180,,,,
"de:11000:900183003::8","de:11000:900183003::2",1,,"17495_700","17326_700",,
"de:11000:900183003::8","de:11000:900183003::8",2,180,,,,
"de:11000:900183003::8","de:11000:900183003::5",2,180,,,,
"de:11000:900183003::8","de:11000:900183003::5",1,,"17495_700","17495_700",,
"de:11000:900183003::5","de:11000:900183003::1",2,180,,,,
"de:11000:900183003::5","de:11000:900183003::3",2,120,,,,
"de:11000:900183003::5","de:11000:900183003::3",1,,"17495_700","17326_700",,
"de:11000:900183003::5","de:11000:900183003::2",2,120,,,,
"de:11000:900183003::5","de:11000:900183003::2",1,,"17495_700","17326_700",,
"de:11000:900183003::5","de:11000:900183003::8",2,180,,,,
"de:11000:900183003::5","de:11000:900183003::8",1,,"17495_700","17495_700",,
"de:11000:900183003::5","de:11000:900183003::5",2,120,,,,
"de:11000:900185001::3","de:11000:900185701::1",2,120,,,,
"de:11000:900185001::3","de:11000:900185001::1",2,120,,,,
"de:11000:900185001::3","de:11000:900185001::7",2,180,,,,
"de:11000:900185001::3","de:11000:900185001::6",2,60,,,,
"de:11000:900185001::3","de:11000:900185001::4",2,60,,,,
"de:11000:900185001::3","de:11000:900185001::8",2,60,,,,
"de:11000:900185001::3","de:11000:900185001::9",2,180,,,,
"de:11000:900185701::1","de:11000:900185001::3",2,120,,,,
"de:11000:900185701::1","de:11000:900185701::1",2,120,,,,
"de:11000:900185701::1","de:11000:900185001::1",2,120,,,,
"de:11000:900185701::1","de:11000:900185001::7",2,180,,,,
"de:11000:900185701::1","de:11000:900185001::6",2,60,,,,
"de:11000:900185701::1","de:11000:900185001::4",2,60,,,,
"de:11000:900185701::1","de:11000:900185001::8",2,60,,,,
"de:11000:900185701::1","de:11000:900185001::9",2,180,,,,
"de:11000:900185001::1","de:11000:900185001::3",2,120,,,,
"de:11000:900185001::1","de:11000:900185701::1",2,120,,,,
"de:11000:900185001::1","de:11000:900185001::7",2,180,,,,
"de:11000:900185001::1","de:11000:900185001::6",2,60,,,,
"de:11000:900185001::1","de:11000:900185001::4",2,60,,,,
"de:11000:900185001::1","de:11000:900185001::8",2,60,,,,
"de:11000:900185001::1","de:11000:900185001::9",2,180,,,,
"de:11000:900185001::7","de:11000:900185001::3",2,180,,,,
"de:11000:900185001::7","de:11000:900185701::1",2,180,,,,
"de:11000:900185001::7","de:11000:900185001::1",2,180,,,,
"de:11000:900185001::7","de:11000:900185001::7",2,180,,,,
"de:11000:900185001::7","de:11000:900185001::6",2,180,,,,
"de:11000:900185001::7","de:11000:900185001::4",2,180,,,,
"de:11000:900185001::7","de:11000:900185001::4",2,60,"17332_700","17499_700",,
"de:11000:900185001::7","de:11000:900185001::8",2,180,,,,
"de:11000:900185001::7","de:11000:900185001::8",2,60,"17332_700","17499_700",,
"de:11000:900185001::7","de:11000:900185001::9",2,180,,,,
"de:11000:900185001::6","de:11000:900185001::3",2,60,,,,
"de:11000:900185001::6","de:11000:900185701::1",2,60,,,,
"de:11000:900185001::6","de:11000:900185001::1",2,60,,,,
"de:11000:900185001::6","de:11000:900185001::7",2,180,,,,
"de:11000:900185001::6","de:11000:900185001::6",2,120,,,,
"de:11000:900185001::6","de:11000:900185001::4",2,120,,,,
"de:11000:900185001::6","de:11000:900185001::4",2,60,"17332_700","17499_700",,
"de:11000:900185001::6","de:11000:900185001::8",2,120,,,,
"de:11000:900185001::6","de:11000:900185001::8",2,60,"17332_700","17499_700",,
"de:11000:900185001::6","de:11000:900185001::9",2,180,,,,
"de:11000:900185001::4","de:11000:900185001::3",2,60,,,,
"de:11000:900185001::4","de:11000:900185701::1",2,60,,,,
"de:11000:900185001::4","de:11000:900185001::1",2,60,,,,
"de:11000:900185001::4","de:11000:900185001::7",2,180,,,,
"de:11000:900185001::4","de:11000:900185001::7",2,60,"17499_700","17332_700",,
"de:11000:900185001::4","de:11000:900185001::6",2,120,,,,
"de:11000:900185001::4","de:11000:900185001::6",2,60,"17499_700","17332_700",,
"de:11000:900185001::4","de:11000:900185001::4",1,,"17499_700","17499_700",,
"de:11000:900185001::4","de:11000:900185001::8",2,120,,,,
"de:11000:900185001::4","de:11000:900185001::8",2,60,"17499_700","17332_700",,
"de:11000:900185001::4","de:11000:900185001::8",1,,"17499_700","17499_700",,
"de:11000:900185001::4","de:11000:900185001::9",2,180,,,,
"de:11000:900185001::8","de:11000:900185001::3",2,60,,,,
"de:11000:900185001::8","de:11000:900185701::1",2,60,,,,
"de:11000:900185001::8","de:11000:900185001::1",2,60,,,,
"de:11000:900185001::8","de:11000:900185001::7",2,180,,,,
"de:11000:900185001::8","de:11000:900185001::7",2,60,"17499_700","17332_700",,
"de:11000:900185001::8","de:11000:900185001::6",2,120,,,,
"de:11000:900185001::8","de:11000:900185001::6",2,60,"17499_700","17332_700",,
"de:11000:900185001::8","de:11000:900185001::4",2,120,,,,
"de:11000:900185001::8","de:11000:900185001::4",2,60,"17332_700","17499_700",,
"de:11000:900185001::8","de:11000:900185001::4",1,,"17499_700","17499_700",,
"de:11000:900185001::8","de:11000:900185001::8",2,120,,,,
"de:11000:900185001::8","de:11000:900185001::9",2,180,,,,
"de:11000:900185001::9","de:11000:900185001::3",2,180,,,,
"de:11000:900185001::9","de:11000:900185701::1",2,180,,,,
"de:11000:900185001::9","de:11000:900185001::1",2,180,,,,
"de:11000:900185001::9","de:11000:900185001::7",2,180,,,,
"de:11000:900185001::9","de:11000:900185001::6",2,180,,,,
"de:11000:900185001::9","de:11000:900185001::4",2,180,,,,
"de:11000:900185001::9","de:11000:900185001::8",2,180,,,,
"de:11000:900180024::1","de:11000:900180024::1",2,180,,,,
"de:11000:900180024::1","de:11000:900180024::1",2,60,"17285_700","17419_900",,
"de:11000:900180024::1","de:11000:900180024::1",2,120,"17285_700","17420_900",,
"de:11000:900180024::1","de:11000:900180024::1",2,60,"17285_700","17422_900",,
"de:11000:900180006::1","de:11000:900180006::1",2,180,,,,
"de:11000:900180006::1","de:11000:900180006::1",2,180,"17285_700","17419_900",,
"de:11000:900180006::1","de:11000:900180006::1",2,180,"17285_700","17420_900",,
"de:11000:900180006::1","de:11000:900180006::1",2,180,"17285_700","17422_900",,
"de:11000:900180006::1","de:11000:900180006::1",1,,"17417_900","17420_900",,
"de:11000:900180006::1","de:11000:900180006::1",2,120,"17419_900","17285_700",,
"de:11000:900180006::1","de:11000:900180006::1",1,,"17419_900","17420_900",,
"de:11000:900180006::1","de:11000:900180006::1",2,120,"17420_900","17285_700",,
"de:11000:900180006::1","de:11000:900180006::1",1,,"17420_900","17417_900",,
"de:11000:900180006::1","de:11000:900180006::1",1,,"17420_900","17419_900",,
"de:11000:900180006::1","de:11000:900180006::1",1,,"17420_900","17421_900",,
"de:11000:900180006::1","de:11000:900180006::1",1,,"17420_900","17422_900",,
"de:11000:900180006::1","de:11000:900180006::1",1,,"17421_900","17420_900",,
"de:11000:900180006::1","de:11000:900180006::1",2,120,"17422_900","17285_700",,
"de:11000:900180006::1","de:11000:900180006::1",1,,"17422_900","17420_900",,
"de:11000:900180007::2","de:11000:900180007::2",2,120,,,,
"de:11000:900180007::2","de:11000:900180007::2",1,,"17496_700","17497_700",,
"de:11000:900180007::2","de:11000:900180007::2",1,,"17496_700","17500_700",,
"de:11000:900180007::2","de:11000:900180007::2",1,,"17496_700","17506_700",,
"de:11000:900180007::2","de:11000:900180007::3",2,120,,,,
"de:11000:900180007::2","de:11000:900180007::3",1,,"17496_700","17506_700",,
"de:11000:900180007::2","de:11000:900180007::1",2,120,,,,
"de:11000:900180007::2","de:11000:900180007::1",1,,"17496_700","17497_700",,
"de:11000:900180007::2","de:11000:900180007::1",1,,"17496_700","17500_700",,
"de:11000:900180007::2","de:11000:900180007::4",2,120,,,,
"de:11000:900180007::2","de:11000:900180007::4",1,,"17496_700","17497_700",,
"de:11000:900180007::2","de:11000:900180007::4",1,,"17496_700","17500_700",,
"de:11000:900180007::2","de:11000:900180007::4",1,,"17496_700","17506_700",,
"de:11000:900180007::3","de:11000:900180007::2",2,120,,,,
"de:11000:900180007::3","de:11000:900180007::3",2,120,,,,
"de:11000:900180007::3","de:11000:900180007::1",2,120,,,,
"de:11000:900180007::3","de:11000:900180007::4",2,120,,,,
"de:11000:900180007::1","de:11000:900180007::2",2,120,,,,
"de:11000:900180007::1","de:11000:900180007::3",2,120,,,,
"de:11000:900180007::1","de:11000:900180007::1",2,120,,,,
"de:11000:900180007::1","de:11000:900180007::4",2,120,,,,
"de:11000:900180007::4","de:11000:900180007::2",2,120,,,,
"de:11000:900180007::4","de:11000:900180007::3",2,120,,,,
"de:11000:900180007::4","de:11000:900180007::1",2,120,,,,
"de:11000:900180007::4","de:11000:900180007::4",2,120,,,,
"de:11000:900180012::3","de:11000:900180012::3",2,180,,,,
"de:11000:900180012::3","de:11000:900180012::1",2,180,,,,
"de:11000:900180012::3","de:11000:900180012::2",2,180,,,,
"de:11000:900180012::3","de:11000:900180012::4",2,180,,,,
"de:11000:900180012::1","de:11000:900180012::3",2,180,,,,
"de:11000:900180012::1","de:11000:900180012::1",2,120,,,,
"de:11000:900180012::1","de:11000:900180012::2",2,120,,,,
"de:11000:900180012::1","de:11000:900180012::4",2,180,,,,
"de:11000:900180012::2","de:11000:900180012::3",2,180,,,,
"de:11000:900180012::2","de:11000:900180012::1",2,120,,,,
"de:11000:900180012::2","de:11000:900180012::2",2,120,,,,
"de:11000:900180012::2","de:11000:900180012::4",2,180,,,,
"de:11000:900180012::4","de:11000:900180012::3",2,180,,,,
"de:11000:900180012::4","de:11000:900180012::1",2,180,,,,
"de:11000:900180012::4","de:11000:900180012::2",2,180,,,,
"de:11000:900180012::4","de:11000:900180012::4",2,180,,,,
"de:11000:900180549::2","de:11000:900180549::1",2,120,,,,
"de:11000:900180549::1","de:11000:900180549::2",2,120,,,,
"de:11000:900181001::2","de:11000:900181001::2",2,120,,,,
"de:11000:900181001::2","de:11000:900181001::1",2,180,,,,
"de:11000:900181001::2","de:11000:900181001::10",2,120,,,,
"de:11000:900181001::2","de:11000:900181701::1",2,120,,,,
"de:11000:900181001::2","de:11000:900181701::2",2,180,,,,
"de:11000:900181001::2","de:11000:900181701::2",2,60,"17444_900","17497_700",,
"de:11000:900181001::2","de:11000:900181001::4",2,180,,,,
"de:11000:900181001::2","de:11000:900181001::4",2,60,"17444_900","17497_700",,
"de:11000:900181001::1","de:11000:900181001::2",2,180,,,,
"de:11000:900181001::1","de:11000:900181001::1",2,180,,,,
"de:11000:900181001::1","de:11000:900181001::10",2,180,,,,
"de:11000:900181001::1","de:11000:900181701::1",2,180,,,,
"de:11000:900181001::1","de:11000:900181701::2",2,180,,,,
"de:11000:900181001::1","de:11000:900181001::4",2,180,,,,
"de:11000:900181001::10","de:11000:900181001::2",2,120,,,,
"de:11000:900181001::10","de:11000:900181001::1",2,180,,,,
"de:11000:900181001::10","de:11000:900181001::10",2,120,,,,
"de:11000:900181001::10","de:11000:900181701::1",2,120,,,,
"de:11000:900181001::10","de:11000:900181701::2",2,180,,,,
"de:11000:900181001::10","de:11000:900181001::4",2,180,,,,
"de:11000:900181701::1","de:11000:900181001::2",2,120,,,,
"de:11000:900181701::1","de:11000:900181001::1",2,180,,,,
"de:11000:900181701::1","de:11000:900181001::10",2,120,,,,
"de:11000:900181701::1","de:11000:900181701::1",2,120,,,,
"de:11000:900181701::1","de:11000:900181701::2",2,180,,,,
"de:11000:900181701::1","de:11000:900181701::2",2,60,"17444_900","17497_700",,
"de:11000:900181701::1","de:11000:900181001::4",2,180,,,,
"de:11000:900181701::1","de:11000:900181001::4",2,60,"17444_900","17497_700",,
"de:11000:900181701::2","de:11000:900181001::2",2,180,,,,
"de:11000:900181701::2","de:11000:900181001::1",2,180,,,,
"de:11000:900181701::2","de:11000:900181001::10",2,180,,,,
"de:11000:900181701::2","de:11000:900181701::1",2,180,,,,
"de:11000:900181701::2","de:11000:900181701::2",2,180,,,,
"de:11000:900181701::2","de:11000:900181001::4",2,180,,,,
"de:11000:900162003::1","de:11000:900162003::1",2,180,,,,
"de:11000:900162003::1","de:11000:900162003::2",2,180,,,,
"de:11000:900162003::2","de:11000:900162003::1",2,180,,,,
"de:11000:900162003::2","de:11000:900162003::2",2,180,,,,
"de:11000:900150504::2","de:11000:900150504::1",2,180,,,,
"de:11000:900150504::2","de:11000:900150504::3",2,180,,,,
"de:11000:900150504::2","de:11000:900150504::4",2,180,,,,
"de:11000:900150504::1","de:11000:900150504::2",2,180,,,,
"de:11000:900150504::1","de:11000:900150504::1",2,180,,,,
"de:11000:900150504::1","de:11000:900150504::3",2,180,,,,
"de:11000:900150504::1","de:11000:900150504::4",2,180,,,,
"de:11000:900150504::3","de:11000:900150504::2",2,180,,,,
"de:11000:900150504::3","de:11000:900150504::1",2,180,,,,
"de:11000:900150504::3","de:11000:900150504::4",2,180,,,,
"de:11000:900150504::4","de:11000:900150504::2",2,180,,,,
"de:11000:900150504::4","de:11000:900150504::1",2,180,,,,
"de:11000:900150504::4","de:11000:900150504::3",2,180,,,,
"de:11000:900150504::4","de:11000:900150504::4",2,180,,,,
"de:11000:900160004::3","de:11000:900160004::2",2,120,,,,
"de:11000:900160004::3","de:11000:900160004::4",2,120,,,,
"de:11000:900160004::3","de:11000:900160004::6",2,120,,,,
"de:11000:900160004::3","de:11000:900160004::3",2,120,,,,
"de:11000:900160004::3","de:11000:900160004::5",2,120,,,,
"de:11000:900170517::3","de:11000:900170517::3",2,120,,,,
"de:11000:900170517::3","de:11000:900170517::3",2,60,"17460_900","17463_900",,
"de:11000:900170517::3","de:11000:900170517::3",2,60,"17463_900","17460_900",,
"de:11000:900170517::3","de:11000:900170517::4",2,120,,,,
"de:11000:900170517::3","de:11000:900170517::4",2,60,"17460_900","17463_900",,
"de:11000:900170517::3","de:11000:900170517::4",2,60,"17463_900","17460_900",,
"de:11000:900170517::3","de:11000:900170517::2",2,180,,,,
"de:11000:900170517::3","de:11000:900170517::1",2,180,,,,
"de:11000:900170517::4","de:11000:900170517::3",2,120,,,,
